Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,Year,FP32 GFLOPS,Type_encoded,Foundry_encoded,Vendor_encoded
Intel Iris Pro Graphics P580,GPU,2015-09-01,,15.0,169.0,950.0,350.0,Intel,Intel,2015,1152.0,1,3,3
Intel Iris Pro Graphics P580 Mobile,GPU,2015-09-01,,15.0,169.0,950.0,350.0,Intel,Intel,2015,1210.0,1,3,3
NVIDIA GRID M6-8Q,GPU,2015-08-30,28.0,100.0,398.0,5200.0,722.0,TSMC,NVIDIA,2015,2218.0,1,8,5
NVIDIA GRID M60-1Q,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,2015,4825.0,1,8,5
NVIDIA GRID M60-2Q,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,2015,4825.0,1,8,5
NVIDIA GRID M60-4A,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,2015,4825.0,1,8,5
NVIDIA GRID M60-8Q,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,2015,4825.0,1,8,5
NVIDIA GeForce 845M,GPU,2015-08-26,28.0,33.0,77.0,1020.0,1071.0,TSMC,NVIDIA,2015,883.2,1,8,5
NVIDIA GeForce 945M,GPU,2015-10-27,28.0,75.0,148.0,1870.0,928.0,TSMC,NVIDIA,2015,1306.0,1,8,5
NVIDIA GeForce 945M,GPU,2015-10-27,28.0,75.0,148.0,1870.0,928.0,TSMC,NVIDIA,2015,913.2,1,8,5
NVIDIA GeForce GTX 750 GM206,GPU,2015-11-17,28.0,60.0,228.0,2940.0,1087.0,TSMC,NVIDIA,2015,1269.0,1,8,5
NVIDIA GM206,GPU,2015-01-22,28.0,65.0,228.0,2940.0,1400.0,TSMC,NVIDIA,2015,,1,8,5
NVIDIA GeForce GTX 950,GPU,2015-08-20,28.0,90.0,228.0,2940.0,1024.0,TSMC,NVIDIA,2015,1825.0,1,8,5
NVIDIA GeForce GTX 960 OEM,GPU,2015-11-26,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,2015,2657.0,1,8,5
NVIDIA GeForce GTX 960 OEM,GPU,2015-11-26,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,2015,2460.0,1,8,5
NVIDIA GeForce GTX 960 OEM,GPU,2015-11-26,28.0,65.0,228.0,2940.0,1176.0,TSMC,NVIDIA,2015,2657.0,1,8,5
NVIDIA GeForce GTX 960 OEM,GPU,2015-11-26,28.0,65.0,228.0,2940.0,1176.0,TSMC,NVIDIA,2015,2460.0,1,8,5
NVIDIA GeForce GTX 980 Mobile,GPU,2015-09-21,28.0,65.0,398.0,5200.0,1064.0,TSMC,NVIDIA,2015,4669.0,1,8,5
NVIDIA GeForce GTX 980 Ti,GPU,2015-06-02,28.0,250.0,601.0,8000.0,1000.0,TSMC,NVIDIA,2015,6060.0,1,8,5
NVIDIA GM200,GPU,2015-03-17,28.0,65.0,601.0,8000.0,1400.0,TSMC,NVIDIA,2015,,1,8,5
NVIDIA NVS 810,GPU,2015-11-04,28.0,68.0,148.0,1870.0,902.0,TSMC,NVIDIA,2015,1058.0,1,8,5
NVIDIA Quadro M1000M,GPU,2015-08-18,28.0,40.0,148.0,1870.0,993.0,TSMC,NVIDIA,2015,1098.0,1,8,5
NVIDIA Quadro M2000M,GPU,2015-12-03,28.0,55.0,148.0,1870.0,1098.0,TSMC,NVIDIA,2015,1455.0,1,8,5
NVIDIA Quadro M3000M,GPU,2015-08-18,28.0,75.0,398.0,5200.0,823.0,TSMC,NVIDIA,2015,1892.0,1,8,5
NVIDIA Quadro M4000,GPU,2015-06-29,28.0,120.0,398.0,5200.0,773.0,TSMC,NVIDIA,2015,2573.0,1,8,5
NVIDIA Quadro M4000M,GPU,2015-08-18,28.0,100.0,398.0,5200.0,975.0,TSMC,NVIDIA,2015,2593.0,1,8,5
NVIDIA Quadro M5000,GPU,2015-06-29,28.0,150.0,398.0,5200.0,861.0,TSMC,NVIDIA,2015,4252.0,1,8,5
NVIDIA Quadro M5000M,GPU,2015-08-18,28.0,100.0,398.0,5200.0,962.0,TSMC,NVIDIA,2015,3229.0,1,8,5
NVIDIA Quadro M600M,GPU,2015-08-18,28.0,30.0,148.0,1870.0,837.0,TSMC,NVIDIA,2015,672.8,1,8,5
NVIDIA Tesla M4,GPU,2015-11-10,28.0,50.0,228.0,2940.0,872.0,TSMC,NVIDIA,2015,2195.0,1,8,5
NVIDIA Tesla M40,GPU,2015-11-10,28.0,250.0,601.0,8000.0,948.0,TSMC,NVIDIA,2015,6832.0,1,8,5
NVIDIA Tesla M40 24 GB,GPU,2015-11-10,28.0,250.0,601.0,8000.0,948.0,TSMC,NVIDIA,2015,6832.0,1,8,5
NVIDIA Tesla M6 Mobile,GPU,2015-08-30,28.0,100.0,398.0,5200.0,930.0,TSMC,NVIDIA,2015,3625.0,1,8,5
NVIDIA Tesla M6 X2 Mobile,GPU,2015-08-30,28.0,100.0,398.0,5200.0,930.0,TSMC,NVIDIA,2015,3625.0,1,8,5
NVIDIA Tesla M60,GPU,2015-08-30,28.0,300.0,398.0,5200.0,557.0,TSMC,NVIDIA,2015,4825.0,1,8,5
AMD FirePro S7100X,GPU,2016-05-25,28.0,100.0,366.0,5000.0,725.0,TSMC,AMD,2016,2970.0,1,8,1
AMD FirePro S9300 X2,GPU,2016-03-31,28.0,300.0,596.0,8900.0,975.0,TSMC,AMD,2016,7987.0,1,8,1
AMD Capsaicin,GPU,2016-03-31,28.0,65.0,596.0,8900.0,1400.0,TSMC,AMD,2016,,1,8,1
AMD Playstation 4 Pro GPU,GPU,2016-11-10,16.0,150.0,322.0,5700.0,911.0,TSMC,AMD,2016,4198.0,1,8,1
AMD Neo,GPU,2016-11-10,16.0,65.0,322.0,5700.0,1400.0,TSMC,AMD,2016,,1,8,1
AMD Playstation 4 Slim GPU,GPU,2016-09-07,16.0,75.0,209.0,950.0,800.0,TSMC,AMD,2016,1843.0,1,8,1
AMD Liverpool 16nm,GPU,2016-09-07,16.0,65.0,209.0,950.0,1400.0,TSMC,AMD,2016,,1,8,1
AMD Radeon E9260 MXM,GPU,2016-09-27,14.0,50.0,123.0,3000.0,1053.0,GlobalFoundries,AMD,2016,1887.0,1,1,1
AMD Baffin,GPU,2016-08-08,14.0,65.0,123.0,3000.0,1400.0,GlobalFoundries,AMD,2016,,1,1,1
AMD Radeon E9260 PCIe,GPU,2016-09-27,14.0,80.0,123.0,3000.0,1090.0,GlobalFoundries,AMD,2016,2150.0,1,1,1
AMD Radeon E9550 MXM,GPU,2016-09-27,14.0,95.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,2016,5732.0,1,1,1
AMD Ellesmere,GPU,2016-06-29,14.0,65.0,232.0,5700.0,1400.0,GlobalFoundries,AMD,2016,,1,1,1
AMD Radeon Instinct MI6,GPU,2016-12-12,14.0,150.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,2016,5682.0,1,1,1
AMD Radeon Instinct MI8,GPU,2016-12-12,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD,2016,8192.0,1,8,1
AMD Radeon Pro 450,GPU,2016-10-30,14.0,35.0,123.0,3000.0,800.0,GlobalFoundries,AMD,2016,1024.0,1,1,1
AMD Radeon Pro 455,GPU,2016-10-30,14.0,35.0,123.0,3000.0,855.0,GlobalFoundries,AMD,2016,1313.0,1,1,1
AMD Radeon Pro 460,GPU,2016-10-30,14.0,35.0,123.0,3000.0,850.0,GlobalFoundries,AMD,2016,1858.0,1,1,1
AMD Radeon Pro Duo,GPU,2016-04-26,28.0,350.0,596.0,8900.0,1000.0,TSMC,AMD,2016,8192.0,1,8,1
AMD Radeon Pro SSG,GPU,2016-07-26,28.0,260.0,596.0,8900.0,1000.0,TSMC,AMD,2016,8602.0,1,8,1
AMD Radeon Pro SSG,GPU,2016-07-26,28.0,260.0,596.0,8900.0,1000.0,TSMC,AMD,2016,12290.0,1,8,1
AMD Radeon Pro WX 4100,GPU,2016-11-10,14.0,50.0,123.0,3000.0,1125.0,GlobalFoundries,AMD,2016,2460.0,1,1,1
AMD Radeon Pro WX 5100,GPU,2016-11-18,14.0,75.0,232.0,5700.0,713.0,GlobalFoundries,AMD,2016,3892.0,1,1,1
AMD Radeon Pro WX 7100,GPU,2016-11-10,14.0,130.0,232.0,5700.0,1188.0,GlobalFoundries,AMD,2016,5728.0,1,1,1
AMD Radeon R1E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,300.0,GlobalFoundries,AMD,2016,76.8,1,1,1
AMD Stoney,GPU,2016-06-01,28.0,65.0,125.0,1200.0,1400.0,GlobalFoundries,AMD,2016,,1,1,1
AMD Radeon R2 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,153.6,1,1,1
AMD Radeon R2E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,153.6,1,1,1
AMD Radeon R3 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,167.7,1,1,1
AMD Radeon R4 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,204.7,1,1,1
AMD Radeon R4 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,204.8,1,1,1
AMD Radeon R4 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,251.5,1,1,1
AMD Radeon R4E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,400.0,GlobalFoundries,AMD,2016,204.8,1,1,1
AMD Radeon R4E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,400.0,GlobalFoundries,AMD,2016,230.4,1,1,1
AMD Radeon R5 430 OEM,GPU,2016-06-30,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,2016,599.0,1,8,1
AMD Radeon R5 435 OEM,GPU,2016-06-30,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD,2016,659.2,1,8,1
AMD Banks,GPU,2016-06-30,28.0,65.0,56.0,690.0,1400.0,TSMC,AMD,2016,,1,8,1
AMD Radeon R5 M420,GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,2016,544.0,1,8,1
AMD Radeon R5 M430,GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,2016,659.2,1,8,1
AMD Radeon R5 M430,GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,2016,659.2,1,8,1
AMD Radeon R5 M430,GPU,2016-05-15,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,2016,659.2,1,8,1
AMD Radeon R5 M430,GPU,2016-05-15,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,2016,659.2,1,8,1
AMD Radeon R5 M435,GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,2016,659.2,1,8,1
AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,320.5,1,1,1
AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,204.8,1,1,1
AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,553.0,1,1,1
AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,325.2,1,1,1
AMD Radeon R5E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,204.8,1,1,1
AMD Radeon R5E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,2016,325.2,1,1,1
AMD Radeon R6 M435DX,GPU,2016-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,2016,791.0,1,8,1
AMD Radeon R7 350,GPU,2016-07-06,28.0,55.0,123.0,1500.0,800.0,TSMC,AMD,2016,819.2,1,8,1
AMD Radeon R7 430 OEM,GPU,2016-06-30,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,2016,599.0,1,8,1
AMD Radeon R7 435 OEM,GPU,2016-06-30,28.0,50.0,77.0,950.0,920.0,TSMC,AMD,2016,588.8,1,8,1
AMD Radeon R7 450 OEM,GPU,2016-06-30,28.0,65.0,123.0,1500.0,925.0,TSMC,AMD,2016,947.2,1,8,1
AMD Radeon R7 M440,GPU,2016-05-15,28.0,65.0,125.0,1550.0,891.0,TSMC,AMD,2016,570.2,1,8,1
AMD Radeon R7 M445,GPU,2016-05-15,28.0,65.0,125.0,1550.0,780.0,TSMC,AMD,2016,588.8,1,8,1
AMD Radeon R7 M460,GPU,2016-05-15,28.0,65.0,125.0,1550.0,730.0,TSMC,AMD,2016,786.4,1,8,1
AMD Radeon R7 M465,GPU,2016-05-15,28.0,65.0,77.0,950.0,825.0,TSMC,AMD,2016,633.6,1,8,1
AMD Radeon R7 M465,GPU,2016-05-15,28.0,65.0,77.0,950.0,825.0,TSMC,AMD,2016,786.4,1,8,1
AMD Radeon R7 M465,GPU,2016-05-15,28.0,65.0,125.0,1550.0,730.0,TSMC,AMD,2016,633.6,1,8,1
AMD Radeon R7 M465,GPU,2016-05-15,28.0,65.0,125.0,1550.0,730.0,TSMC,AMD,2016,786.4,1,8,1
AMD Radeon R7 M465X,GPU,2016-05-15,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,2016,947.2,1,8,1
AMD Radeon R8 M435DX,GPU,2016-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,2016,791.0,1,8,1
AMD Radeon R8 M445DX,GPU,2016-05-15,28.0,65.0,125.0,1550.0,780.0,TSMC,AMD,2016,653.4,1,8,1
AMD Radeon R9 M470,GPU,2016-05-15,28.0,65.0,160.0,2080.0,900.0,TSMC,AMD,2016,1536.0,1,8,1
AMD Radeon R9 M470X,GPU,2016-05-15,28.0,65.0,160.0,2080.0,1000.0,TSMC,AMD,2016,1971.0,1,8,1
AMD Radeon R9 M485X,GPU,2016-05-15,28.0,250.0,366.0,5000.0,723.0,TSMC,AMD,2016,2961.0,1,8,1
AMD Radeon RX 455 OEM,GPU,2016-06-30,28.0,100.0,160.0,2080.0,1050.0,TSMC,AMD,2016,1613.0,1,8,1
AMD Radeon RX 460,GPU,2016-08-08,14.0,75.0,123.0,3000.0,1090.0,GlobalFoundries,AMD,2016,2150.0,1,1,1
AMD Radeon RX 460 Mobile,GPU,2016-08-08,14.0,55.0,123.0,3000.0,1000.0,GlobalFoundries,AMD,2016,2115.0,1,1,1
AMD Radeon RX 470,GPU,2016-08-04,14.0,120.0,232.0,5700.0,926.0,GlobalFoundries,AMD,2016,4940.0,1,1,1
AMD Radeon RX 470 Mobile,GPU,2016-08-04,14.0,85.0,232.0,5700.0,926.0,GlobalFoundries,AMD,2016,4399.0,1,1,1
AMD Radeon RX 470D,GPU,2016-10-21,14.0,120.0,232.0,5700.0,926.0,GlobalFoundries,AMD,2016,4322.0,1,1,1
AMD Radeon RX 480,GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,2016,5834.0,1,1,1
AMD Radeon RX 480 Mobile,GPU,2016-08-04,14.0,100.0,232.0,5700.0,1000.0,GlobalFoundries,AMD,2016,4963.0,1,1,1
AMD Radeon RX 580 OEM,GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,2016,5834.0,1,1,1
AMD Xbox One S GPU,GPU,2016-08-02,16.0,95.0,240.0,5000.0,914.0,TSMC,AMD,2016,1404.0,1,8,1
AMD Durango 2,GPU,2016-08-02,16.0,65.0,240.0,5000.0,1400.0,TSMC,AMD,2016,,1,8,1
Intel HD Graphics 505 Mobile,GPU,2016-09-01,14.0,6.0,169.0,950.0,200.0,Intel,Intel,2016,187.2,1,3,3
Intel Apollo Lake GT1.5,GPU,2016-09-01,14.0,65.0,169.0,950.0,1400.0,Intel,Intel,2016,,1,3,3
Intel HD Graphics 610,GPU,2016-08-30,,5.0,169.0,950.0,350.0,Intel,Intel,2016,201.6,1,3,3
Intel Kaby Lake GT1,GPU,2016-08-30,,65.0,169.0,950.0,1400.0,Intel,Intel,2016,,1,3,3
Intel HD Graphics 610 Mobile,GPU,2016-08-30,,5.0,169.0,950.0,300.0,Intel,Intel,2016,172.8,1,3,3
Intel HD Graphics 615 Mobile,GPU,2016-08-30,,5.0,169.0,950.0,300.0,Intel,Intel,2016,326.4,1,3,3
Intel Kaby Lake GT2,GPU,2016-08-05,,65.0,169.0,950.0,1400.0,Intel,Intel,2016,,1,3,3
Intel HD Graphics 620 Mobile,GPU,2016-08-30,,15.0,169.0,950.0,300.0,Intel,Intel,2016,384.0,1,3,3
Intel HD Graphics 630,GPU,2016-08-30,,15.0,169.0,950.0,350.0,Intel,Intel,2016,384.0,1,3,3
Intel HD Graphics 630 Mobile,GPU,2016-08-30,,15.0,169.0,950.0,350.0,Intel,Intel,2016,384.0,1,3,3
Intel HD Graphics P630 Mobile,GPU,2016-08-05,,15.0,169.0,950.0,350.0,Intel,Intel,2016,422.4,1,3,3
NVIDIA GRID M10-8Q,GPU,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,TSMC,NVIDIA,2016,1672.0,1,8,5
NVIDIA GRID M3-3020,GPU,2016-05-18,28.0,65.0,148.0,1870.0,1033.0,TSMC,NVIDIA,2016,1672.0,1,8,5
NVIDIA GRID M40,GPU,2016-05-18,28.0,50.0,148.0,1870.0,1033.0,TSMC,NVIDIA,2016,793.3,1,8,5
NVIDIA GeForce 920MX,GPU,2016-03-25,28.0,16.0,77.0,1020.0,965.0,TSMC,NVIDIA,2016,508.4,1,8,5
NVIDIA GM108S,GPU,2014-03-12,28.0,65.0,77.0,1020.0,1400.0,TSMC,NVIDIA,2014,,1,8,5
NVIDIA GeForce 940MX,GPU,2016-06-28,28.0,23.0,148.0,1870.0,795.0,TSMC,NVIDIA,2016,881.7,1,8,5
NVIDIA GeForce 945M,GPU,2016-04-08,28.0,23.0,77.0,1020.0,1006.0,TSMC,NVIDIA,2016,1306.0,1,8,5
NVIDIA GeForce 945M,GPU,2016-04-08,28.0,23.0,77.0,1020.0,1006.0,TSMC,NVIDIA,2016,913.2,1,8,5
NVIDIA GeForce GT 610 OEM,GPU,2016-04-02,40.0,29.0,116.0,585.0,701.0,TSMC,NVIDIA,2016,115.2,1,8,5
NVIDIA GeForce GT 610 OEM,GPU,2016-04-02,40.0,29.0,116.0,585.0,701.0,TSMC,NVIDIA,2016,134.6,1,8,5
NVIDIA GeForce GTX 1050,GPU,2016-10-25,14.0,75.0,132.0,3300.0,1354.0,Samsung,NVIDIA,2016,1862.0,1,6,5
NVIDIA GP107,GPU,2016-10-25,14.0,65.0,132.0,3300.0,1400.0,Samsung,NVIDIA,2016,,1,6,5
NVIDIA GeForce GTX 1050 Ti,GPU,2016-10-25,14.0,75.0,132.0,3300.0,1291.0,Samsung,NVIDIA,2016,2138.0,1,6,5
NVIDIA GeForce GTX 1060 3 GB,GPU,2016-08-18,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,2016,3935.0,1,8,5
NVIDIA GP106,GPU,2016-07-19,16.0,65.0,200.0,4400.0,1400.0,TSMC,NVIDIA,2016,,1,8,5
NVIDIA GeForce GTX 1060 3 GB GP104,GPU,2016-12-25,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,2016,3935.0,1,8,5
NVIDIA GP104,GPU,2016-05-27,16.0,65.0,314.0,7200.0,1400.0,TSMC,NVIDIA,2016,,1,8,5
NVIDIA GeForce GTX 1060 6 GB,GPU,2016-07-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,2016,4375.0,1,8,5
NVIDIA GeForce GTX 1060 Mobile,GPU,2016-08-15,16.0,80.0,200.0,4400.0,1405.0,TSMC,NVIDIA,2016,4278.0,1,8,5
NVIDIA GeForce GTX 1070,GPU,2016-06-10,16.0,150.0,314.0,7200.0,1506.0,TSMC,NVIDIA,2016,6463.0,1,8,5
NVIDIA GeForce GTX 1070 Mobile,GPU,2016-08-15,16.0,120.0,314.0,7200.0,1443.0,TSMC,NVIDIA,2016,6738.0,1,8,5
NVIDIA GP104B,GPU,2016-08-15,16.0,65.0,314.0,7200.0,1400.0,TSMC,NVIDIA,2016,,1,8,5
NVIDIA GeForce GTX 1080,GPU,2016-05-27,16.0,180.0,314.0,7200.0,1607.0,TSMC,NVIDIA,2016,8873.0,1,8,5
NVIDIA GeForce GTX 1080 Mobile,GPU,2016-08-15,16.0,150.0,314.0,7200.0,1557.0,TSMC,NVIDIA,2016,8878.0,1,8,5
NVIDIA GeForce GTX 760 OEM,GPU,2016-11-06,28.0,170.0,294.0,3540.0,993.0,TSMC,NVIDIA,2016,2046.0,1,8,5
NVIDIA GeForce GTX 760 OEM,GPU,2016-11-06,28.0,170.0,294.0,3540.0,993.0,TSMC,NVIDIA,2016,2812.0,1,8,5
NVIDIA GeForce GTX 980MX,GPU,2016-06-01,28.0,148.0,398.0,5200.0,1050.0,TSMC,NVIDIA,2016,3920.0,1,8,5
NVIDIA Quadro GP100,GPU,2016-10-01,16.0,235.0,610.0,15300.0,1304.0,TSMC,NVIDIA,2016,10340.0,1,8,5
NVIDIA GP100,GPU,2016-04-05,16.0,65.0,610.0,15300.0,1400.0,TSMC,NVIDIA,2016,,1,8,5
NVIDIA Quadro M2000,GPU,2016-04-08,28.0,75.0,228.0,2940.0,796.0,TSMC,NVIDIA,2016,1786.0,1,8,5
NVIDIA Quadro M3000 SE,GPU,2016-10-02,28.0,75.0,398.0,5200.0,823.0,TSMC,NVIDIA,2016,1892.0,1,8,5
NVIDIA Quadro M500M,GPU,2016-04-27,28.0,30.0,77.0,1020.0,1029.0,TSMC,NVIDIA,2016,863.2,1,8,5
NVIDIA Quadro M5500 Mobile,GPU,2016-04-08,28.0,150.0,398.0,5200.0,1140.0,TSMC,NVIDIA,2016,4772.0,1,8,5
NVIDIA Quadro M6000 24 GB,GPU,2016-03-05,28.0,250.0,601.0,8000.0,988.0,TSMC,NVIDIA,2016,6844.0,1,8,5
NVIDIA Quadro P5000,GPU,2016-10-01,16.0,180.0,314.0,7200.0,1607.0,TSMC,NVIDIA,2016,8873.0,1,8,5
NVIDIA Quadro P6000,GPU,2016-10-01,16.0,250.0,471.0,11800.0,1506.0,TSMC,NVIDIA,2016,12630.0,1,8,5
NVIDIA GP102,GPU,2016-08-02,16.0,65.0,471.0,11800.0,1400.0,TSMC,NVIDIA,2016,,1,8,5
NVIDIA TITAN X Pascal,GPU,2016-08-02,16.0,250.0,471.0,11800.0,1417.0,TSMC,NVIDIA,2016,10970.0,1,8,5
NVIDIA Tesla M10,GPU,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,TSMC,NVIDIA,2016,1672.0,1,8,5
NVIDIA Tesla P10,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1025.0,TSMC,NVIDIA,2016,11470.0,1,8,5
NVIDIA Tesla P100 DGXS,GPU,2016-04-05,16.0,300.0,610.0,15300.0,1328.0,TSMC,NVIDIA,2016,10610.0,1,8,5
NVIDIA Tesla P100 PCIe 12 GB,GPU,2016-06-20,16.0,250.0,610.0,15300.0,1190.0,TSMC,NVIDIA,2016,9526.0,1,8,5
NVIDIA Tesla P100 PCIe 16 GB,GPU,2016-06-20,16.0,250.0,610.0,15300.0,1190.0,TSMC,NVIDIA,2016,9526.0,1,8,5
NVIDIA Tesla P100 SXM2,GPU,2016-04-05,16.0,300.0,610.0,15300.0,1328.0,TSMC,NVIDIA,2016,10610.0,1,8,5
NVIDIA Tesla P4,GPU,2016-09-13,16.0,75.0,314.0,7200.0,886.0,TSMC,NVIDIA,2016,5704.0,1,8,5
NVIDIA Tesla P40,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1303.0,TSMC,NVIDIA,2016,11760.0,1,8,5
AMD Polaris 20,GPU,2017-04-18,14.0,65.0,232.0,5700.0,1400.0,GlobalFoundries,AMD,2017,,1,1,1
AMD Radeon 520 Mobile DDR3,GPU,2017-04-18,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD,2017,659.2,1,8,1
AMD Radeon 520 Mobile GDDR5,GPU,2017-04-18,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD,2017,659.2,1,8,1
AMD Radeon 520 OEM,GPU,2017-04-18,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD,2017,659.2,1,8,1
AMD Radeon 530 Mobile DDR3,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD,2017,784.1,1,8,1
AMD Weston,GPU,2017-04-18,28.0,65.0,125.0,1550.0,1400.0,TSMC,AMD,2017,,1,8,1
AMD Radeon 530 Mobile GDDR5,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD,2017,684.3,1,8,1
AMD Radeon 530X Mobile,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD,2017,786.4,1,8,1
AMD Polaris 24,GPU,2017-04-18,28.0,65.0,125.0,1550.0,1400.0,TSMC,AMD,2017,,1,8,1
AMD Radeon 535 Mobile,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD,2017,755.7,1,8,1
AMD Radeon 550,GPU,2017-04-20,14.0,50.0,103.0,2200.0,1100.0,GlobalFoundries,AMD,2017,1211.0,1,1,1
AMD Lexa,GPU,2017-04-20,14.0,65.0,103.0,2200.0,1400.0,GlobalFoundries,AMD,2017,,1,1,1
AMD Radeon E9171 MCM,GPU,2017-10-03,14.0,40.0,103.0,2200.0,1124.0,GlobalFoundries,AMD,2017,1248.0,1,1,1
AMD Radeon E9172 MXM,GPU,2017-10-03,14.0,35.0,103.0,2200.0,1124.0,GlobalFoundries,AMD,2017,1248.0,1,1,1
AMD Radeon E9173 PCIe,GPU,2017-10-03,14.0,35.0,103.0,2200.0,1124.0,GlobalFoundries,AMD,2017,1248.0,1,1,1
AMD Radeon E9174 MXM,GPU,2017-10-03,14.0,50.0,103.0,2200.0,1124.0,GlobalFoundries,AMD,2017,1248.0,1,1,1
AMD Radeon E9175 PCIe,GPU,2017-10-03,14.0,50.0,103.0,2200.0,1124.0,GlobalFoundries,AMD,2017,1248.0,1,1,1
AMD Radeon Instinct MI25,GPU,2017-06-27,14.0,300.0,495.0,12500.0,1400.0,GlobalFoundries,AMD,2017,12290.0,1,1,1
AMD Vega 10,GPU,2017-06-27,14.0,65.0,495.0,12500.0,1400.0,GlobalFoundries,AMD,2017,,1,1,1
AMD Radeon Pro 555,GPU,2017-06-05,14.0,75.0,123.0,3000.0,850.0,GlobalFoundries,AMD,2017,1306.0,1,1,1
AMD Polaris 21,GPU,2017-04-18,14.0,65.0,123.0,3000.0,1400.0,GlobalFoundries,AMD,2017,,1,1,1
AMD Radeon Pro 560,GPU,2017-04-18,14.0,75.0,123.0,3000.0,907.0,GlobalFoundries,AMD,2017,1858.0,1,1,1
AMD Radeon Pro 570,GPU,2017-06-05,14.0,150.0,232.0,5700.0,1000.0,GlobalFoundries,AMD,2017,3960.0,1,1,1
AMD Radeon Pro 575,GPU,2017-06-05,14.0,150.0,232.0,5700.0,1096.0,GlobalFoundries,AMD,2017,4489.0,1,1,1
